emotion
480,sadness
481,sadness
482,sadness
483,surprise
484,sadness
485,surprise
486,sadness
487,surprise
488,neutral
489,neutral
490,sadness
491,sadness
492,surprise
493,sadness
494,anger
495,sadness
496,surprise
497,surprise
498,sadness
499,sadness
500,surprise
501,sadness
502,neutral
503,sadness
504,sadness
505,joy
506,sadness
507,neutral
508,joy
509,surprise
510,sadness
511,sadness
512,surprise
513,sadness
514,fear
515,sadness
516,sadness
517,sadness
518,surprise
519,sadness
520,surprise
521,sadness
522,sadness
523,sadness
524,neutral
525,joy
526,neutral
527,surprise
528,sadness
529,sadness
530,sadness
531,sadness
532,sadness
533,sadness
534,sadness
535,sadness
536,anger
537,surprise
538,sadness
539,neutral
540,neutral
541,sadness
542,surprise
543,joy
544,neutral
545,sadness
546,sadness
547,sadness
548,surprise
549,sadness
550,neutral
551,sadness
552,neutral
553,disgust
554,sadness
555,surprise
556,sadness
557,sadness
558,sadness
559,surprise
560,surprise
561,sadness
562,joy
563,surprise
564,joy
565,surprise
566,sadness
567,sadness
568,surprise
569,sadness
570,sadness
571,sadness
572,neutral
573,neutral
574,sadness
575,surprise
576,sadness
577,neutral
578,joy
579,sadness
580,sadness
581,surprise
582,neutral
583,sadness
584,joy
585,sadness
586,neutral
587,surprise
588,joy
589,sadness
590,surprise
591,surprise
592,sadness
593,sadness
594,neutral
595,anger
596,sadness
597,sadness
598,sadness
599,sadness
600,sadness
601,sadness
602,neutral
603,sadness
604,sadness
605,sadness
606,surprise
607,sadness
608,joy
609,sadness
610,sadness
611,surprise
612,sadness
613,surprise
614,joy
615,neutral
616,surprise
617,neutral
618,surprise
619,surprise
620,sadness
621,sadness
622,surprise
623,sadness
624,joy
625,surprise
626,fear
627,sadness
628,sadness
629,joy
630,surprise
631,joy
632,anger
633,sadness
634,sadness
635,sadness
636,fear
637,sadness
638,sadness
639,sadness
640,sadness
641,neutral
642,neutral
643,sadness
644,sadness
645,joy
646,surprise
647,surprise
648,neutral
649,surprise
650,sadness
651,joy
652,sadness
653,sadness
654,sadness
655,surprise
656,sadness
657,neutral
658,joy
659,neutral
660,sadness
661,sadness
662,sadness
663,sadness
664,neutral
665,sadness
666,surprise
667,sadness
668,anger
669,surprise
670,surprise
671,sadness
672,sadness
673,anger
674,neutral
675,sadness
676,sadness
677,surprise
678,sadness
679,surprise
680,sadness
681,neutral
682,joy
683,fear
684,sadness
685,sadness
686,joy
687,fear
688,sadness
689,joy
690,surprise
691,surprise
692,joy
693,surprise
694,sadness
695,neutral
696,joy
697,surprise
698,neutral
699,surprise
700,sadness
701,surprise
702,joy
703,sadness
704,neutral
705,surprise
706,sadness
707,neutral
708,sadness
709,surprise
710,sadness
711,sadness
712,joy
713,joy
714,sadness
715,sadness
716,fear
717,sadness
718,surprise
719,sadness
720,sadness
721,sadness
722,anger
723,sadness
724,surprise
725,sadness
726,sadness
727,sadness
728,anger
729,neutral
730,sadness
731,sadness
732,sadness
733,sadness
734,sadness
735,sadness
736,neutral
737,joy
738,surprise
739,sadness
740,sadness
741,neutral
742,sadness
743,sadness
744,neutral
745,surprise
746,sadness
747,sadness
748,surprise
749,neutral
750,neutral
751,sadness
752,neutral
753,sadness
754,sadness
755,surprise
756,sadness
757,sadness
758,sadness
759,neutral
760,sadness
761,sadness
762,fear
763,disgust
764,sadness
765,surprise
766,sadness
767,sadness
768,surprise
769,neutral
770,sadness
771,sadness
772,neutral
773,sadness
774,sadness
775,sadness
776,sadness
777,sadness
778,sadness
779,sadness
780,neutral
781,sadness
782,surprise
783,sadness
784,joy
785,sadness
786,anger
787,surprise
788,sadness
789,surprise
790,sadness
791,sadness
792,surprise
793,joy
794,sadness
795,sadness
796,sadness
797,neutral
798,neutral
799,neutral
800,joy
801,surprise
802,sadness
803,joy
804,sadness
805,joy
806,surprise
807,sadness
808,surprise
809,sadness
810,anger
811,surprise
812,sadness
813,sadness
814,fear
815,neutral
816,surprise
817,sadness
818,sadness
819,sadness
820,anger
821,surprise
822,sadness
823,surprise
824,joy
825,surprise
826,neutral
827,surprise
828,anger
829,sadness
830,sadness
831,surprise
832,surprise
833,sadness
834,surprise
835,anger
836,joy
837,neutral
838,sadness
839,sadness
840,sadness
841,sadness
842,sadness
843,surprise
844,neutral
845,neutral
846,sadness
847,sadness
848,sadness
849,neutral
850,sadness
851,sadness
852,joy
853,sadness
854,sadness
855,surprise
856,anger
857,sadness
858,sadness
859,neutral
860,anger
861,sadness
862,sadness
863,sadness
864,sadness
865,sadness
866,surprise
867,sadness
868,neutral
869,sadness
870,joy
871,neutral
872,surprise
873,neutral
874,sadness
875,surprise
876,sadness
877,surprise
878,sadness
879,joy
880,joy
881,sadness
882,sadness
883,sadness
884,disgust
885,sadness
886,sadness
887,sadness
888,sadness
889,sadness
890,sadness
891,neutral
892,sadness
893,anger
894,sadness
895,surprise
896,surprise
897,sadness
898,sadness
899,sadness
900,surprise
901,sadness
902,surprise
903,surprise
904,neutral
905,surprise
906,sadness
907,neutral
908,anger
909,disgust
910,anger
911,sadness
912,surprise
913,surprise
914,fear
915,surprise
916,surprise
917,surprise
918,sadness
919,surprise
920,sadness
921,sadness
922,sadness
923,neutral
924,joy
925,joy
926,sadness
927,sadness
928,surprise
929,sadness
930,sadness
931,sadness
932,sadness
933,sadness
934,anger
935,sadness
936,sadness
937,sadness
938,neutral
939,neutral
940,sadness
941,neutral
942,sadness
943,surprise
944,surprise
945,sadness
946,sadness
947,sadness
948,anger
949,sadness
950,sadness
951,sadness
952,sadness
953,surprise
954,neutral
955,sadness
956,sadness
957,anger
958,anger
959,surprise
960,joy
961,sadness
962,sadness
963,sadness
964,sadness
965,surprise
966,sadness
967,sadness
968,sadness
969,joy
970,sadness
971,surprise
972,sadness
973,anger
974,joy
975,sadness
976,sadness
977,sadness
978,joy
979,sadness
980,joy
981,sadness
982,surprise
983,surprise
984,sadness
985,sadness
986,sadness
987,sadness
988,sadness
989,sadness
990,sadness
991,surprise
992,sadness
993,surprise
994,sadness
995,joy
996,neutral
997,sadness
998,sadness
999,surprise
1000,sadness
1001,surprise
1002,sadness
1003,surprise
1004,surprise
1005,sadness
1006,neutral
1007,sadness
1008,surprise
1009,sadness
1010,surprise
1011,sadness
1012,surprise
1013,sadness
1014,neutral
1015,sadness
1016,surprise
1017,neutral
1018,sadness
1019,joy
1020,sadness
1021,sadness
1022,sadness
1023,sadness
1024,neutral
1025,joy
1026,neutral
1027,joy
1028,surprise
1029,sadness
1030,surprise
1031,surprise
1032,sadness
1033,sadness
1034,neutral
1035,sadness
1036,sadness
1037,anger
1038,joy
1039,sadness
1040,sadness
1041,sadness
1042,neutral
1043,surprise
1044,neutral
1045,joy
1046,sadness
1047,joy
1048,sadness
1049,surprise
1050,sadness
1051,surprise
1052,sadness
1053,surprise
1054,sadness
1055,sadness
1056,sadness
1057,sadness
1058,neutral
1059,surprise
1060,sadness
1061,surprise
1062,sadness
1063,sadness
1064,sadness
1065,neutral
1066,anger
1067,sadness
1068,neutral
1069,sadness
1070,sadness
1071,sadness
1072,surprise
1073,sadness
1074,sadness
1075,surprise
1076,sadness
1077,joy
1078,surprise
1079,neutral
1080,neutral
1081,sadness
1082,sadness
1083,sadness
1084,sadness
1085,sadness
1086,sadness
1087,joy
1088,neutral
1089,sadness
1090,surprise
1091,surprise
1092,surprise
1093,sadness
1094,sadness
1095,surprise
1096,surprise
1097,sadness
1098,sadness
1099,joy
1100,sadness
1101,sadness
1102,neutral
1103,sadness
1104,sadness
1105,anger
1106,anger
1107,sadness
1108,neutral
1109,sadness
1110,sadness
1111,sadness
1112,sadness
1113,sadness
1114,sadness
1115,sadness
1116,surprise
1117,joy
1118,sadness
1119,neutral
1120,fear
1121,sadness
1122,surprise
1123,sadness
1124,sadness
1125,joy
1126,neutral
1127,surprise
1128,joy
1129,sadness
1130,surprise
1131,sadness
1132,joy
1133,sadness
1134,surprise
1135,sadness
1136,sadness
1137,neutral
1138,joy
1139,anger
1140,neutral
1141,sadness
1142,sadness
1143,sadness
1144,sadness
1145,sadness
1146,sadness
1147,surprise
1148,neutral
1149,neutral
1150,sadness
1151,fear
1152,surprise
1153,sadness
1154,sadness
1155,surprise
1156,surprise
1157,neutral
1158,sadness
1159,sadness
1160,surprise
1161,neutral
1162,surprise
1163,disgust
1164,surprise
1165,sadness
1166,neutral
1167,sadness
1168,sadness
1169,neutral
1170,sadness
1171,sadness
1172,sadness
1173,joy
1174,sadness
1175,sadness
1176,joy
1177,sadness
1178,surprise
1179,sadness
1180,sadness
1181,sadness
1182,sadness
1183,sadness
1184,neutral
1185,fear
1186,surprise
1187,sadness
1188,surprise
1189,sadness
1190,surprise
1191,sadness
1192,neutral
1193,sadness
1194,sadness
1195,joy
1196,neutral
1197,surprise
1198,surprise
1199,sadness
1200,joy
1201,sadness
1202,neutral
1203,sadness
1204,fear
1205,sadness
1206,sadness
1207,sadness
1208,sadness
1209,sadness
1210,sadness
1211,neutral
1212,sadness
1213,surprise
1214,joy
1215,sadness
1216,neutral
1217,sadness
1218,sadness
1219,surprise
1220,surprise
1221,sadness
1222,sadness
1223,sadness
1224,surprise
1225,neutral
1226,neutral
1227,sadness
1228,sadness
1229,sadness
1230,sadness
1231,sadness
1232,neutral
1233,sadness
1234,anger
1235,sadness
1236,surprise
1237,sadness
1238,sadness
1239,sadness
1240,surprise
1241,neutral
1242,neutral
1243,disgust
1244,sadness
1245,sadness
1246,neutral
1247,joy
1248,sadness
1249,surprise
1250,fear
1251,anger
1252,sadness
1253,anger
1254,sadness
1255,anger
1256,sadness
1257,neutral
1258,sadness
1259,surprise
1260,sadness
1261,sadness
1262,sadness
1263,sadness
1264,surprise
1265,sadness
1266,neutral
1267,sadness
1268,neutral
1269,surprise
1270,sadness
1271,neutral
1272,fear
1273,sadness
1274,surprise
1275,anger
1276,surprise
1277,sadness
1278,sadness
1279,surprise
1280,sadness
1281,surprise
1282,neutral
1283,sadness
1284,sadness
1285,sadness
1286,anger
1287,sadness
1288,sadness
1289,surprise
1290,sadness
1291,joy
1292,sadness
1293,neutral
1294,neutral
1295,sadness
1296,sadness
1297,sadness
1298,sadness
1299,neutral
1300,sadness
1301,sadness
1302,neutral
1303,sadness
1304,sadness
1305,sadness
1306,sadness
1307,surprise
1308,sadness
1309,sadness
1310,sadness
1311,sadness
1312,surprise
1313,surprise
1314,neutral
1315,joy
1316,sadness
1317,sadness
1318,neutral
1319,anger
1320,sadness
1321,sadness
1322,anger
1323,sadness
1324,joy
1325,joy
1326,sadness
1327,sadness
1328,sadness
1329,surprise
1330,sadness
1331,neutral
1332,sadness
1333,sadness
1334,surprise
1335,sadness
1336,sadness
1337,sadness
1338,surprise
1339,neutral
1340,surprise
1341,neutral
1342,sadness
1343,sadness
1344,sadness
1345,sadness
1346,neutral
1347,sadness
1348,surprise
1349,fear
1350,surprise
1351,sadness
1352,sadness
1353,anger
1354,fear
1355,neutral
1356,sadness
1357,surprise
1358,sadness
1359,joy
1360,neutral
1361,fear
1362,sadness
1363,neutral
1364,sadness
1365,sadness
1366,sadness
1367,sadness
1368,sadness
1369,sadness
1370,sadness
1371,sadness
1372,sadness
1373,sadness
1374,sadness
1375,sadness
1376,neutral
1377,disgust
1378,surprise
1379,sadness
1380,sadness
1381,sadness
1382,joy
1383,joy
1384,sadness
1385,surprise
1386,surprise
1387,sadness
1388,sadness
1389,sadness
1390,neutral
1391,surprise
1392,sadness
1393,surprise
1394,surprise
1395,sadness
1396,sadness
1397,sadness
1398,sadness
1399,neutral
1400,sadness
1401,neutral
1402,sadness
1403,surprise
1404,anger
1405,anger
1406,sadness
1407,neutral
1408,sadness
1409,sadness
1410,sadness
1411,sadness
1412,sadness
1413,sadness
1414,sadness
1415,surprise
1416,sadness
1417,surprise
1418,sadness
1419,neutral
1420,sadness
1421,sadness
1422,joy
1423,surprise
1424,joy
1425,sadness
1426,neutral
1427,fear
1428,surprise
1429,anger
1430,joy
1431,surprise
1432,surprise
1433,surprise
1434,surprise
1435,sadness
1436,surprise
1437,sadness
1438,surprise
1439,sadness
1440,sadness
1441,sadness
1442,surprise
1443,sadness
1444,surprise
1445,sadness
1446,joy
1447,sadness
1448,sadness
1449,sadness
1450,sadness
1451,surprise
1452,surprise
1453,sadness
1454,surprise
1455,sadness
1456,sadness
1457,sadness
1458,sadness
1459,sadness
1460,joy
1461,sadness
1462,neutral
1463,neutral
1464,neutral
1465,neutral
1466,surprise
1467,surprise
1468,sadness
1469,surprise
1470,sadness
1471,sadness
1472,sadness
1473,neutral
1474,sadness
1475,sadness
1476,surprise
1477,joy
1478,neutral
1479,sadness
1480,joy
1481,sadness
1482,sadness
1483,sadness
1484,fear
1485,surprise
1486,sadness
1487,sadness
1488,joy
1489,joy
1490,surprise
1491,sadness
1492,surprise
1493,neutral
1494,sadness
1495,sadness
1496,neutral
1497,joy
1498,surprise
1499,sadness
1500,surprise
1501,sadness
1502,sadness
1503,surprise
1504,sadness
1505,sadness
1506,surprise
1507,sadness
1508,sadness
1509,surprise
1510,sadness
1511,fear
1512,neutral
1513,fear
1514,sadness
1515,joy
1516,surprise
1517,joy
1518,surprise
1519,joy
1520,sadness
1521,neutral
1522,sadness
1523,sadness
1524,sadness
1525,neutral
1526,sadness
1527,neutral
1528,sadness
1529,sadness
1530,sadness
1531,surprise
1532,sadness
1533,sadness
1534,sadness
1535,sadness
1536,sadness
1537,sadness
1538,neutral
1539,neutral
1540,sadness
1541,neutral
1542,sadness
1543,surprise
1544,sadness
1545,sadness
1546,neutral
1547,surprise
1548,surprise
1549,joy
1550,surprise
1551,neutral
1552,sadness
1553,surprise
1554,sadness
1555,surprise
1556,sadness
1557,sadness
1558,surprise
1559,neutral
1560,sadness
1561,sadness
1562,neutral
1563,sadness
1564,neutral
1565,sadness
1566,fear
1567,neutral
1568,sadness
1569,sadness
1570,sadness
1571,sadness
1572,neutral
1573,anger
1574,sadness
1575,sadness
1576,neutral
1577,surprise
1578,neutral
1579,anger
1580,sadness
1581,sadness
1582,surprise
1583,sadness
1584,sadness
1585,surprise
1586,sadness
1587,sadness
1588,sadness
1589,sadness
1590,sadness
1591,anger
1592,sadness
1593,surprise
1594,sadness
1595,sadness
1596,sadness
1597,sadness
1598,sadness
1599,surprise
1600,surprise
1601,sadness
1602,sadness
1603,anger
1604,surprise
1605,sadness
1606,anger
1607,sadness
1608,surprise
1609,neutral
1610,surprise
1611,sadness
1612,sadness
1613,joy
1614,joy
1615,sadness
1616,surprise
1617,sadness
1618,sadness
1619,fear
1620,fear
1621,sadness
1622,sadness
1623,sadness
1624,sadness
1625,sadness
1626,neutral
1627,sadness
1628,neutral
1629,surprise
1630,joy
1631,sadness
1632,sadness
1633,surprise
1634,sadness
1635,surprise
1636,sadness
1637,joy
1638,sadness
1639,fear
1640,joy
1641,sadness
1642,sadness
1643,sadness
1644,sadness
1645,surprise
1646,anger
1647,neutral
1648,surprise
1649,sadness
1650,surprise
1651,neutral
1652,neutral
1653,neutral
1654,anger
1655,sadness
1656,sadness
1657,neutral
1658,sadness
1659,fear
1660,sadness
1661,sadness
1662,sadness
1663,sadness
1664,sadness
1665,joy
1666,sadness
1667,sadness
1668,sadness
1669,surprise
1670,neutral
1671,sadness
1672,anger
1673,surprise
1674,sadness
1675,sadness
1676,sadness
1677,sadness
1678,sadness
1679,neutral
1680,sadness
1681,surprise
1682,sadness
1683,surprise
1684,sadness
1685,sadness
1686,sadness
1687,anger
1688,sadness
1689,sadness
1690,sadness
1691,joy
1692,sadness
1693,sadness
1694,sadness
1695,sadness
1696,surprise
1697,sadness
1698,sadness
1699,joy
1700,sadness
1701,neutral
1702,fear
1703,sadness
1704,disgust
1705,surprise
1706,sadness
1707,sadness
1708,surprise
1709,sadness
1710,neutral
1711,anger
1712,surprise
1713,sadness
1714,surprise
1715,sadness
1716,joy
1717,fear
1718,joy
1719,neutral
1720,sadness
1721,neutral
1722,neutral
1723,surprise
1724,sadness
1725,sadness
1726,sadness
1727,sadness
1728,sadness
1729,sadness
1730,neutral
1731,sadness
1732,fear
1733,sadness
1734,neutral
1735,sadness
1736,sadness
1737,sadness
1738,surprise
1739,sadness
1740,sadness
1741,sadness
1742,sadness
1743,surprise
1744,surprise
1745,sadness
1746,sadness
1747,sadness
1748,fear
1749,sadness
1750,sadness
1751,surprise
1752,neutral
1753,joy
1754,surprise
1755,sadness
1756,surprise
1757,surprise
1758,anger
1759,surprise
1760,anger
1761,sadness
1762,sadness
1763,surprise
1764,sadness
1765,neutral
1766,neutral
1767,sadness
1768,sadness
1769,sadness
1770,surprise
1771,sadness
1772,neutral
1773,fear
1774,sadness
1775,sadness
1776,joy
1777,neutral
1778,sadness
1779,neutral
1780,sadness
1781,neutral
1782,sadness
1783,surprise
1784,neutral
1785,sadness
1786,neutral
1787,fear
1788,surprise
1789,neutral
1790,surprise
1791,sadness
1792,sadness
1793,sadness
1794,neutral
1795,sadness
1796,sadness
1797,surprise
1798,neutral
1799,sadness
1800,neutral
1801,anger
1802,sadness
1803,joy
1804,sadness
1805,sadness
1806,sadness
1807,surprise
1808,sadness
1809,surprise
1810,sadness
1811,surprise
1812,neutral
1813,sadness
1814,neutral
1815,surprise
1816,joy
1817,sadness
1818,neutral
1819,fear
1820,neutral
1821,sadness
1822,sadness
1823,sadness
1824,sadness
1825,anger
1826,joy
1827,surprise
1828,fear
1829,disgust
1830,neutral
1831,sadness
1832,anger
1833,joy
1834,sadness
1835,sadness
1836,sadness
1837,joy
1838,joy
1839,sadness
1840,neutral
1841,sadness
1842,sadness
1843,surprise
1844,joy
1845,sadness
1846,sadness
1847,neutral
1848,sadness
1849,neutral
1850,surprise
1851,sadness
1852,sadness
1853,neutral
1854,surprise
1855,anger
1856,sadness
1857,joy
1858,joy
1859,sadness
1860,neutral
1861,joy
1862,surprise
1863,surprise
1864,anger
1865,neutral
1866,surprise
1867,sadness
1868,sadness
1869,surprise
1870,surprise
1871,neutral
1872,joy
1873,sadness
1874,anger
1875,sadness
1876,neutral
1877,fear
1878,sadness
1879,surprise
1880,surprise
1881,sadness
1882,joy
1883,sadness
1884,sadness
1885,surprise
1886,neutral
1887,neutral
1888,neutral
1889,sadness
1890,surprise
1891,surprise
1892,anger
1893,anger
1894,sadness
1895,surprise
1896,sadness
1897,sadness
1898,sadness
1899,surprise
1900,sadness
1901,sadness
1902,surprise
1903,surprise
1904,sadness
1905,anger
1906,sadness
1907,fear
1908,sadness
1909,sadness
1910,sadness
1911,surprise
1912,sadness
1913,sadness
1914,joy
1915,sadness
1916,sadness
1917,fear
1918,sadness
1919,sadness
1920,anger
1921,surprise
1922,surprise
1923,sadness
1924,surprise
1925,surprise
1926,neutral
1927,sadness
1928,sadness
1929,surprise
1930,joy
1931,fear
1932,surprise
1933,sadness
1934,sadness
1935,joy
1936,joy
1937,sadness
1938,sadness
1939,surprise
1940,sadness
1941,surprise
1942,sadness
1943,anger
1944,joy
1945,sadness
1946,fear
1947,neutral
1948,sadness
1949,sadness
1950,surprise
1951,sadness
1952,surprise
1953,sadness
1954,surprise
1955,sadness
1956,sadness
1957,sadness
1958,neutral
1959,neutral
1960,sadness
1961,sadness
1962,surprise
1963,surprise
1964,sadness
1965,neutral
1966,surprise
1967,anger
1968,sadness
1969,sadness
1970,sadness
1971,sadness
1972,sadness
1973,surprise
1974,sadness
1975,surprise
1976,disgust
1977,surprise
1978,fear
1979,neutral
1980,neutral
1981,fear
1982,sadness
1983,fear
1984,sadness
1985,sadness
1986,fear
1987,sadness
1988,joy
1989,sadness
1990,sadness
1991,neutral
1992,joy
1993,sadness
1994,neutral
1995,neutral
1996,sadness
1997,neutral
1998,sadness
1999,neutral
2000,surprise
2001,surprise
2002,sadness
2003,sadness
2004,sadness
2005,joy
2006,surprise
2007,surprise
2008,sadness
2009,sadness
2010,sadness
2011,joy
2012,sadness
2013,neutral
2014,sadness
2015,sadness
2016,sadness
2017,surprise
2018,sadness
2019,neutral
2020,sadness
2021,sadness
2022,sadness
2023,sadness
2024,sadness
2025,sadness
2026,sadness
2027,anger
2028,neutral
2029,sadness
2030,sadness
2031,surprise
2032,surprise
2033,sadness
2034,sadness
2035,neutral
2036,neutral
2037,neutral
2038,neutral
2039,sadness
2040,anger
2041,sadness
2042,sadness
2043,joy
2044,sadness
2045,surprise
2046,sadness
2047,joy
2048,neutral
2049,surprise
2050,joy
2051,sadness
2052,surprise
2053,surprise
2054,neutral
2055,neutral
2056,surprise
2057,sadness
2058,surprise
2059,fear
2060,neutral
2061,neutral
2062,joy
2063,sadness
2064,sadness
2065,neutral
2066,sadness
2067,surprise
2068,anger
2069,joy
2070,sadness
2071,sadness
2072,sadness
2073,sadness
2074,sadness
2075,anger
2076,neutral
2077,sadness
2078,joy
2079,neutral
2080,neutral
2081,sadness
2082,neutral
2083,fear
2084,joy
2085,joy
2086,fear
2087,neutral
2088,sadness
2089,sadness
2090,sadness
2091,neutral
2092,sadness
2093,surprise
2094,surprise
2095,sadness
2096,joy
2097,surprise
2098,sadness
2099,sadness
2100,sadness
2101,anger
2102,surprise
2103,joy
2104,neutral
2105,surprise
2106,sadness
2107,surprise
2108,sadness
2109,fear
2110,fear
2111,neutral
2112,sadness
2113,sadness
2114,sadness
2115,sadness
2116,surprise
2117,sadness
2118,sadness
2119,sadness
2120,sadness
2121,joy
2122,sadness
2123,sadness
2124,neutral
2125,neutral
2126,sadness
2127,joy
2128,sadness
2129,sadness
2130,sadness
2131,sadness
2132,surprise
2133,sadness
2134,joy
2135,sadness
2136,surprise
2137,sadness
2138,neutral
2139,sadness
2140,sadness
2141,neutral
2142,sadness
2143,fear
2144,sadness
2145,sadness
2146,anger
2147,neutral
2148,joy
2149,sadness
2150,joy
2151,sadness
2152,surprise
2153,neutral
2154,sadness
2155,sadness
2156,fear
2157,sadness
2158,sadness
2159,sadness
2160,neutral
2161,sadness
2162,sadness
2163,neutral
2164,fear
2165,joy
2166,sadness
2167,sadness
2168,sadness
2169,neutral
2170,surprise
2171,surprise
2172,sadness
2173,neutral
2174,surprise
2175,neutral
2176,disgust
2177,sadness
2178,sadness
2179,sadness
2180,sadness
2181,sadness
2182,surprise
2183,sadness
2184,sadness
2185,sadness
2186,neutral
2187,fear
2188,anger
